20211123152517,10.0.0.8,33290,10.0.0.10,5001,3,0.0-1.0,1310720,10485760
20211123152518,10.0.0.8,33290,10.0.0.10,5001,3,1.0-2.0,1179648,9437184
20211123152519,10.0.0.8,33290,10.0.0.10,5001,3,2.0-3.0,1310720,10485760
20211123152520,10.0.0.8,33290,10.0.0.10,5001,3,3.0-4.0,1179648,9437184
20211123152521,10.0.0.8,33290,10.0.0.10,5001,3,4.0-5.0,1179648,9437184
20211123152522,10.0.0.8,33290,10.0.0.10,5001,3,5.0-6.0,1179648,9437184
20211123152523,10.0.0.8,33290,10.0.0.10,5001,3,6.0-7.0,1179648,9437184
20211123152524,10.0.0.8,33290,10.0.0.10,5001,3,7.0-8.0,1179648,9437184
20211123152525,10.0.0.8,33290,10.0.0.10,5001,3,8.0-9.0,1179648,9437184
20211123152526,10.0.0.8,33290,10.0.0.10,5001,3,9.0-10.0,1179648,9437184
20211123152526,10.0.0.8,33290,10.0.0.10,5001,3,0.0-10.1,12189696,9641535
